seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
140,-361740.6710,92851.4283,191042.0399,34568096.6782,5526.5421,1999,0.062399,3.475818,10.503999,0.024023,-3.122786,1015139366,31687.46,32036,32036
141,-384830.6659,85679.6388,193048.1387,35164622.3702,5489.8397,1999,0.062567,3.613535,14.180399,0.025081,-3.204233,1012387478,31686.62,31950,31950
142,-360300.1838,136591.9579,193465.9742,33848719.4602,5715.6069,1999,0.062700,3.463610,11.750294,0.024141,-3.076601,1010245119,31687.01,31882,31882
143,-400903.6953,206605.6089,216813.0721,36811768.4822,5889.7760,1999,0.062183,3.690837,10.643028,0.025504,-3.347870,1018697329,31688.72,32147,32147
144,-389195.2925,134019.2121,201150.7778,35507803.9833,5664.9738,1999,0.062877,3.619834,11.911384,0.025236,-3.238698,1007418286,31687.79,31792,31792
145,-369606.3193,95984.2807,192739.7838,34823509.9758,5534.7604,1999,0.062510,3.517435,10.888248,0.024370,-3.154515,1013338225,31687.61,31979,31979
146,-371345.7066,176744.6144,203380.5730,34812129.2825,5842.2331,1999,0.062171,3.515772,12.555118,0.024524,-3.162517,1018851633,31687.61,32153,32153
147,-416132.0421,294291.0072,230895.2921,37398506.5465,6173.9174,1999,0.062543,3.765954,15.822197,0.026286,-3.414786,1012852699,31689.28,31962,31962
148,-354649.6305,157197.8218,197117.9148,34108823.9510,5779.0886,1999,0.062110,3.448298,10.056054,0.023822,-3.080829,1019840179,31686.82,32185,32185
149,-377286.6668,219707.5995,209032.8692,34936869.0488,5983.1598,1999,0.062379,3.571903,11.263607,0.024892,-3.175335,1015468414,31687.84,32046,32046
150,-407693.5512,121807.0256,205603.7992,36825391.6917,5583.2074,1999,0.062860,3.712056,13.432603,0.025883,-3.354760,1007711036,31688.03,31801,31801
151,-375384.6331,70449.5692,188239.3247,34477448.7630,5459.7811,1999,0.062441,3.554340,15.909090,0.024756,-3.147380,1014426719,31686.97,32014,32014
152,-304623.2479,170420.1467,181578.0656,30594113.3806,5935.0655,1999,0.062475,3.188249,8.908144,0.021937,-2.753935,1013825135,31685.01,31997,31997
153,-377539.6778,101677.2732,194571.2617,35088906.0375,5545.0934,1999,0.062625,3.568415,11.899203,0.024733,-3.183808,1011488512,31688.24,31920,31920
154,-376846.1869,376847.5154,231761.1118,35403650.5494,6546.2490,1999,0.062688,3.571646,11.859545,0.024936,-3.210927,1010460012,31687.78,31888,31888
155,-404942.6386,462297.8897,250270.5840,36864573.7623,6788.9184,1999,0.062432,3.730998,11.628073,0.026040,-3.365147,1014652540,31689.08,32019,32019
