seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
115,-717243.9116,0.0000,717243.9116,179448367.2764,3996.9375,0,0.000000,36.189637,90.303325,0.292783,-11.206936,3942205353,30686.52,128467,128467
116,-694480.5736,0.0000,694480.5736,174432143.6855,3981.3796,0,0.000000,37.204212,95.639547,0.260639,-10.851259,3922879441,30685.85,127840,127840
117,-766732.8578,0.0000,766732.8578,191421947.0160,4005.4595,0,0.000000,37.514072,86.191323,0.307724,-11.980201,3931888768,30687.67,128126,128126
118,-729688.4214,0.0000,729688.4214,182251266.0014,4003.7495,0,0.000000,41.392951,109.065004,0.320555,-11.401382,3916998032,30686.65,127645,127645
119,-742224.1957,0.0000,742224.1957,185205775.4912,4007.5651,0,0.000000,37.513260,106.808399,0.286095,-11.597253,3927473477,30687.22,127984,127984
120,-750286.9966,0.0000,750286.9966,188490252.2610,3980.5082,0,0.000000,38.177251,86.314962,0.333134,-11.723234,3916814914,30687.62,127635,127635
121,-747876.7526,0.0000,747876.7526,184896963.1563,4044.8298,0,0.000000,39.064035,90.095690,0.251546,-11.685574,3938049850,30687.38,128328,128328
122,-718015.0382,0.0000,718015.0382,180992538.1410,3967.0975,0,0.000000,38.868031,88.177846,0.321702,-11.218985,3933073785,30686.62,128169,128169
123,-706581.6996,0.0000,706581.6996,176492854.2649,4003.4578,0,0.000000,36.382217,97.128089,0.335675,-11.040339,3930997732,30685.75,128105,128105
124,-706699.6567,0.0000,706699.6567,177045329.3072,3991.6312,0,0.000000,36.111508,81.791999,0.267330,-11.042182,3921921703,30686.76,127805,127805
125,-702829.7298,0.0000,702829.7298,172905118.9936,4064.8289,0,0.000000,36.650494,105.058705,0.215601,-10.981715,3926130068,30686.08,127945,127945
126,-748473.0551,0.0000,748473.0551,187073371.1097,4000.9599,0,0.000000,39.420245,101.274670,0.267174,-11.694891,3925288780,30687.42,127912,127912
127,-774622.1414,0.0000,774622.1414,192790874.0974,4017.9399,0,0.000000,40.203636,96.509412,0.271456,-12.103471,3930920375,30688.02,128093,128093
128,-711883.6642,0.0000,711883.6642,176285239.5822,4038.2488,0,0.000000,37.338492,93.119018,0.250955,-11.123182,3931185294,30686.01,128110,128110
129,-685119.9065,0.0000,685119.9065,170618410.4116,4015.5098,0,0.000000,35.660715,89.231018,0.266271,-10.704999,3924047257,30685.39,127880,127880
130,-744747.9002,0.0000,744747.9002,184631473.2019,4033.6996,0,0.000000,39.290058,84.827209,0.299160,-11.636686,3926277407,30687.23,127945,127945
131,-727720.6136,0.0000,727720.6136,178280692.6546,4081.8812,0,0.000000,37.135270,90.277721,0.316390,-11.370635,3932065855,30686.66,128136,128136
132,-708857.9150,0.0000,708857.9150,175693375.1097,4034.6309,0,0.000000,36.959944,101.981404,0.326419,-11.075905,3941014374,30686.09,128430,128430
133,-675721.0999,0.0000,675721.0999,168487707.6577,4010.5068,0,0.000000,36.238914,83.898129,0.269589,-10.558142,3920844115,30685.29,127776,127776
134,-725936.4431,0.0000,725936.4431,181265303.2372,4004.8284,0,0.000000,39.608945,84.935888,0.277531,-11.342757,3934370608,30686.69,128211,128211
135,-725694.4140,0.0000,725694.4140,181792665.3122,3991.8795,0,0.000000,38.514243,84.027125,0.335274,-11.338975,3922190320,30687.18,127812,127812
136,-770451.2747,0.0000,770451.2747,190578997.3951,4042.6872,0,0.000000,38.438404,81.309861,0.296491,-12.038301,3925986275,30687.83,127933,127933
137,-725202.0663,0.0000,725202.0663,180292282.8373,4022.3689,0,0.000000,37.999183,99.908743,0.283828,-11.331282,3928044209,30687.13,128003,128003
138,-729651.4375,0.0000,729651.4375,183457902.9541,3977.2145,0,0.000000,41.896870,114.738759,0.338224,-11.400804,3941507197,30686.58,128444,128444
139,-761029.0613,0.0000,761029.0613,189149777.3506,4023.4203,0,0.000000,38.526440,94.232728,0.308731,-11.891079,3923011993,30687.37,127838,127838
140,-710491.8205,0.0000,710491.8205,177663591.0205,3999.0851,0,0.000000,34.742359,94.875318,0.250423,-11.101435,3937917937,30686.59,128327,128327
141,-686764.5459,0.0000,686764.5459,173360487.5285,3961.4825,0,0.000000,33.600967,92.320269,0.311133,-10.730696,3921108304,30685.92,127782,127782
142,-727831.1356,0.0000,727831.1356,180486756.7051,4032.6013,0,0.000000,39.937117,85.610161,0.312687,-11.372361,3913245768,30686.59,127523,127523
143,-741780.1406,0.0000,741780.1406,185371573.2416,4001.5852,0,0.000000,38.034719,96.478486,0.281051,-11.590315,3931373776,30687.49,128110,128110
144,-712417.5380,0.0000,712417.5380,177850001.0862,4005.7213,0,0.000000,37.165347,120.717215,0.293550,-11.131524,3909500851,30685.62,127405,127405
145,-704577.8474,0.0000,704577.8474,174681415.9612,4033.5020,0,0.000000,36.182720,83.066416,0.262257,-11.009029,3927579469,30686.61,127990,127990
146,-724926.5353,0.0000,724926.5353,183695940.5706,3946.3394,0,0.000000,38.187143,86.864457,0.333683,-11.326977,3931129929,30686.54,128106,128106
147,-746308.3993,0.0000,746308.3993,185466678.4219,4023.9487,0,0.000000,39.198945,95.677338,0.322768,-11.661069,3932642858,30687.33,128152,128152
148,-736771.5999,0.0000,736771.5999,183155388.3553,4022.6586,0,0.000000,36.759516,81.951742,0.292635,-11.512056,3934469986,30687.22,128212,128212
149,-722440.5931,0.0000,722440.5931,180787636.0325,3996.0730,0,0.000000,36.485225,88.741797,0.318566,-11.288134,3930144464,30687.23,128071,128071
150,-726201.9848,0.0000,726201.9848,181167660.5135,4008.4526,0,0.000000,39.767497,100.645633,0.266949,-11.346906,3929502291,30686.77,128052,128052
151,-749940.6553,0.0000,749940.6553,187686430.9078,3995.7106,0,0.000000,38.181632,98.421173,0.325059,-11.717823,3938755888,30687.14,128352,128352
152,-697849.8323,0.0000,697849.8323,171845276.1144,4060.9195,0,0.000000,36.899983,88.558902,0.290687,-10.903904,3927050092,30686.07,127975,127975
153,-722693.9814,0.0000,722693.9814,182115543.3118,3968.3267,0,0.000000,37.764425,88.768445,0.290471,-11.292093,3930668074,30687.01,128089,128089
154,-690850.2002,0.0000,690850.2002,173151340.4162,3989.8634,0,0.000000,34.520821,93.306511,0.250697,-10.794534,3925349369,30686.21,127919,127919
155,-733777.9296,0.0000,733777.9296,182775775.8643,4014.6345,0,0.000000,38.868145,107.228121,0.258116,-11.465280,3922309997,30687.40,127815,127815
156,-734863.4081,0.0000,734863.4081,184215318.7255,3989.1547,0,0.000000,38.979264,103.824583,0.284615,-11.482241,3928361582,30686.73,128015,128015
157,-767363.5142,0.0000,767363.5142,191445627.9078,4008.2582,0,0.000000,39.627895,84.844785,0.339572,-11.990055,3933360207,30687.66,128174,128174
158,-683235.4699,0.0000,683235.4699,169715704.3397,4025.7646,0,0.000000,36.365057,107.353426,0.241223,-10.675554,3935338101,30685.85,128246,128246
159,-736244.4601,0.0000,736244.4601,182244414.0489,4039.8739,0,0.000000,37.354241,86.174784,0.285037,-11.503820,3925573523,30686.76,127924,127924
160,-752440.2600,0.0000,752440.2600,187809920.3212,4006.3925,0,0.000000,38.229192,92.526402,0.300102,-11.756879,3928656181,30687.83,128020,128020
161,-676034.4574,0.0000,676034.4574,169245031.5261,3994.4124,0,0.000000,37.624319,99.086417,0.284954,-10.563038,3941123342,30685.26,128437,128437
162,-746410.0929,0.0000,746410.0929,185422137.0570,4025.4638,0,0.000000,37.649612,109.105208,0.313607,-11.662658,3924826057,30687.16,127898,127898
163,-716662.4243,0.0000,716662.4243,178940175.3499,4005.0392,0,0.000000,41.077971,110.952320,0.325523,-11.197850,3923920991,30686.08,127873,127873
164,-752653.3340,0.0000,752653.3340,187829724.0361,4007.1045,0,0.000000,39.395614,86.097349,0.322877,-11.760208,3937264926,30687.24,128303,128303
165,-740084.7878,0.0000,740084.7878,185316705.3956,3993.6215,0,0.000000,36.497235,115.900586,0.315979,-11.563825,3922588669,30687.42,127824,127824
166,-738249.6109,0.0000,738249.6109,182241555.1269,4050.9400,0,0.000000,37.377456,82.842492,0.264056,-11.535150,3926374076,30686.78,127950,127950
167,-722120.9741,0.0000,722120.9741,179169852.3328,4030.3710,0,0.000000,37.840526,91.349477,0.306389,-11.283140,3921643666,30686.27,127798,127798
168,-709858.0931,0.0000,709858.0931,177369104.0075,4002.1519,0,0.000000,37.536617,101.164414,0.337884,-11.091533,3922330231,30686.84,127818,127818
169,-679168.3335,0.0000,679168.3335,168648485.9996,4027.1238,0,0.000000,35.877466,74.729412,0.317831,-10.612005,3931307671,30685.05,128118,128118
170,-662191.0437,0.0000,662191.0437,164771544.8289,4018.8434,0,0.000000,35.481028,81.512686,0.251360,-10.346735,3942677926,30684.71,128490,128490
171,-723984.7447,0.0000,723984.7447,180789348.6166,4004.5763,0,0.000000,37.103096,94.036392,0.285713,-11.312262,3925886064,30687.05,127933,127933
172,-706653.0072,0.0000,706653.0072,176445454.6592,4004.9374,0,0.000000,36.698451,102.409244,0.302051,-11.041453,3940945285,30686.03,128428,128428
173,-708217.7234,0.0000,708217.7234,177503494.8945,3989.8804,0,0.000000,35.893682,87.854297,0.264687,-11.065902,3928656821,30686.40,128026,128026
174,-718118.1436,0.0000,718118.1436,180147442.9875,3986.2800,0,0.000000,36.419233,81.222604,0.298058,-11.220596,3938932289,30686.84,128359,128359
175,-735347.4244,0.0000,735347.4244,184514556.6877,3985.3085,0,0.000000,38.855727,93.337924,0.326269,-11.489804,3927032283,30686.89,127971,127971
176,-661477.1214,0.0000,661477.1214,165842281.0408,3988.5916,0,0.000000,33.304036,91.794294,0.250832,-10.335580,3918876713,30685.51,127711,127711
