seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
209,-364087.6231,-64716.4744,268881.6004,34049175.2166,7896.8609,1998,0.062346,3.639170,10.040682,0.024846,-4.487393,1908148864,59542.20,32047,32047
210,-419133.3704,89348.0393,325712.6118,37762377.3263,8625.3206,1998,0.062363,3.896110,14.308424,0.026861,-5.096856,1911917584,59676.56,32038,32038
211,-375821.9263,-34610.6705,283152.0636,35506424.5103,7974.6713,1999,0.062323,3.685252,11.688129,0.025138,-4.652319,1912132793,59614.43,32075,32075
212,-334597.3638,9916.8789,262045.7485,33098576.0868,7917.1306,1996,0.062241,3.449870,11.412504,0.023484,-4.206484,1907918743,59494.18,32069,32069
213,-396439.4380,89023.3129,310829.3328,36222083.5687,8581.2107,1998,0.062614,3.820223,10.469856,0.026085,-4.851051,1898516663,59495.98,31910,31910
214,-374960.8305,-63871.4075,277278.1097,35118632.4322,7895.4700,1999,0.062826,3.691165,9.844890,0.025178,-4.621783,1894408795,59538.90,31818,31818
215,-377659.6371,282893.4465,328023.9922,35473874.2750,9246.9176,1999,0.062187,3.731667,12.909761,0.025546,-4.706443,1914113414,59546.23,32145,32145
216,-325306.8921,1476.7865,254153.2084,31902917.5579,7966.4566,1996,0.062557,3.420622,9.870558,0.023301,-4.095792,1896420118,59435.86,31907,31907
217,-361251.9072,94600.5078,290482.5067,34203877.1670,8492.6778,1995,0.062783,3.604514,10.750124,0.024740,-4.496402,1890679913,59500.25,31776,31776
218,-336000.4914,31736.5895,264350.0503,32665988.9735,8092.5164,1998,0.062555,3.479533,9.950608,0.023695,-4.201889,1900383694,59498.55,31940,31940
219,-368634.1785,129314.1503,296748.0463,34329548.1438,8644.1000,1997,0.062633,3.646095,11.866645,0.025204,-4.534164,1899729523,59582.53,31884,31884
220,-367273.7858,84833.4331,291799.6078,34818430.6329,8380.6077,1997,0.062229,3.643952,11.836116,0.024934,-4.542936,1910634431,59538.01,32091,32091
221,-378611.7590,52075.3881,297444.3491,35272765.8910,8432.6914,1996,0.062264,3.714637,12.159969,0.025375,-4.700030,1907797914,59512.68,32057,32057
222,-369971.1898,-41566.9708,277276.1910,35513873.8435,7807.5456,1997,0.062148,3.612286,10.433057,0.024756,-4.573006,1912368681,59514.17,32133,32133
223,-338701.2770,87514.4261,273201.2883,33202049.0944,8228.4466,1998,0.062671,3.473681,10.353292,0.023751,-4.229501,1898916643,59562.64,31881,31881
224,-373932.2746,-99181.9016,272414.8666,35296448.2156,7717.9116,1999,0.062443,3.675762,12.071211,0.025012,-4.615647,1905986866,59537.90,32013,32013
225,-396375.9623,50972.5073,308079.5385,36433168.0606,8456.0184,1998,0.062653,3.815492,12.618119,0.026044,-4.880969,1898630437,59536.86,31890,31890
